interveningOpponents,interveningTeammates,minute,second,label,angle,distance,bodyPart_سایر,bodyPart_سر,bodyPart_پا,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
4,2,78,54,0,31.47585543462634,12.97963404722953,0,0,1,1,0,0,0,0,0,1
2,0,83,0,0,16.388401122130496,17.819913018867403,0,0,1,1,0,0,0,0,1,0
3,1,73,53,0,18.716323095757158,20.430929983728102,0,0,1,1,0,0,0,0,0,1
4,1,16,13,0,26.191742527283086,15.24152879471085,0,0,1,1,0,0,0,0,1,0
3,0,61,4,0,13.379528684071154,27.668294128839964,0,0,1,1,0,0,0,0,1,0
1,0,19,56,1,38.05165317147241,10.102004751533233,0,0,1,1,0,0,0,0,1,0
1,0,88,4,1,17.25034713696177,13.558532368954982,0,0,1,1,0,0,0,0,1,0
2,0,30,7,1,29.36733387256478,11.830714264151595,0,0,1,1,0,0,0,0,1,0
1,0,30,11,1,45.235783769876605,8.762157268618271,0,0,1,1,0,0,0,0,1,0
1,0,40,5,1,32.81700450022909,11.622327649829876,0,1,0,1,0,0,0,0,0,1
1,0,67,53,1,51.78031717576369,7.51750623544803,0,1,0,1,0,0,0,0,0,1
2,0,3,55,0,16.301751089446395,23.854829699664595,0,0,1,1,0,0,0,0,1,0
1,0,66,44,0,20.485029741964542,15.745913755638318,0,0,1,1,0,0,0,0,1,0
5,2,44,54,0,10.32358624943525,38.03161842467396,0,0,1,1,0,0,0,0,0,1
3,0,56,49,0,31.1455869768982,12.823455072639357,0,0,1,1,0,0,0,1,0,0
1,0,39,29,0,64.46033263644875,5.394460121272564,0,1,0,1,0,0,0,0,0,1
5,2,83,45,0,28.66825973405977,14.274834499916278,0,0,1,1,0,0,0,0,0,1
3,1,92,16,0,14.480670345887576,25.76047359813092,0,0,1,1,0,0,0,0,0,1
5,3,47,23,0,32.52712447560157,12.279596898921397,0,1,0,1,0,0,0,1,0,0
2,0,78,38,0,28.282712233382387,11.496229816770366,0,1,0,1,0,0,0,1,0,0
3,1,39,14,0,24.61767437285576,12.524108750725539,0,1,0,1,0,0,0,1,0,0
4,0,12,6,0,14.411996365601198,27.297783792828312,0,0,1,1,0,0,0,0,1,0
4,0,60,17,0,13.424449278760571,29.495004661806718,0,0,1,0,1,0,0,0,0,1
5,1,74,42,0,23.877897913306573,17.14181145620264,0,0,1,1,0,0,0,0,1,0
2,0,64,31,0,27.57757889679647,12.79213821063547,0,0,1,1,0,0,0,0,1,0
3,1,68,45,0,24.99357231706612,14.327553873568231,0,0,1,1,0,0,0,1,0,0
5,0,83,23,0,11.29333788830956,31.775525172685974,0,0,1,0,1,0,0,0,0,1
3,0,58,14,1,10.194218144976954,12.468400057745983,0,0,1,1,0,0,0,0,1,0
3,1,63,51,0,53.65533793346815,7.234320977120106,0,1,0,1,0,0,0,0,1,0
1,0,49,24,1,28.645150938118146,11.121299384514383,0,0,1,1,0,0,0,0,1,0
6,2,6,4,0,21.461587476292635,19.25850461484484,0,0,1,0,1,0,0,0,0,1
3,0,58,40,0,17.733797322332606,21.812219052631942,0,0,1,1,0,0,0,0,1,0
1,0,3,22,0,25.9931745589932,13.484761770235322,0,0,1,1,0,0,0,0,0,1
2,1,12,26,0,60.649168745384905,5.913137914846905,0,1,0,1,0,0,0,0,1,0
3,1,92,33,0,17.03615555950129,23.1894997789948,0,0,1,1,0,0,0,0,1,0
3,0,53,16,0,31.256807044720677,12.317507864823956,0,1,0,1,0,0,0,0,1,0
7,1,19,45,0,15.837355483993047,22.413910859107116,0,0,1,0,1,0,0,0,0,1
2,0,33,8,0,18.700526284781578,17.762370337317034,0,0,1,1,0,0,0,1,0,0
2,0,17,7,0,42.69599967116271,9.200021739104752,0,1,0,1,0,0,0,1,0,0
5,1,34,57,0,16.445288742323743,23.48468437088308,0,0,1,1,0,0,0,0,0,1
2,0,60,42,0,40.31060680415789,8.580238924412305,0,0,1,1,0,0,0,1,0,0
2,0,49,6,0,55.81568249595956,6.845100437539248,0,1,0,1,0,0,0,0,0,1
1,0,70,47,0,26.191742527283086,15.24152879471085,0,0,1,1,0,0,0,0,0,1
2,0,14,16,0,58.421075017067324,6.523258388259659,0,0,1,1,0,0,0,1,0,0
3,0,30,27,0,38.6887805329244,10.228294090414101,0,1,0,1,0,0,0,0,1,0
2,0,82,38,1,66.96140151919805,5.450467869825489,0,0,1,1,0,0,0,0,1,0
1,0,41,47,0,37.1694237566489,10.590585441796879,0,0,1,1,0,0,0,0,0,1
3,1,71,9,0,15.909493644674585,26.191193176333147,0,0,1,1,0,0,0,0,0,1
4,0,78,35,0,15.306965024909358,27.20872837895957,0,0,1,1,0,0,0,0,1,0
2,0,5,12,0,35.36369598967598,11.24904440385938,0,1,0,1,0,0,0,0,1,0
1,0,82,52,0,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
3,0,6,6,0,21.117445234610397,16.535758222712378,0,0,1,1,0,0,0,0,1,0
2,0,24,26,0,12.301610417677102,27.23640211187961,0,0,1,1,0,0,0,0,1,0
4,1,66,6,0,43.080423427438085,8.70979333853565,0,1,0,1,0,0,0,1,0,0
2,0,73,37,0,42.79677608179234,9.078160606642736,0,1,0,1,0,0,0,1,0,0
1,0,92,35,0,14.967009601827641,15.22830588082601,0,0,1,1,0,0,0,1,0,0
1,0,59,5,1,73.3681621530772,4.703211668636657,0,0,1,1,0,0,0,0,1,0
1,0,25,44,1,46.65988971098587,8.48368434113387,0,1,0,1,0,0,0,0,0,1
3,1,64,5,0,17.88264466317165,20.236217531940103,0,0,1,1,0,0,0,0,1,0
2,0,38,41,0,14.88134515174047,23.871288193141147,0,0,1,1,0,0,0,0,0,1
3,0,55,19,0,15.990954249277081,23.420576423307775,0,0,1,1,0,0,0,0,0,1
2,0,28,42,0,29.353507514106816,13.972236757226812,0,0,1,1,0,0,0,0,1,0
3,0,38,20,0,29.828829405922434,13.258431279755536,0,0,1,1,0,0,0,0,1,0
2,0,91,12,0,14.55729804431174,28.171616922001476,0,0,1,1,0,0,0,0,1,0
2,0,30,18,0,48.03308321844518,8.119753690845554,0,1,0,1,0,0,0,1,0,0
1,0,22,41,0,40.23912584325429,8.33354666393607,0,0,1,1,0,0,0,0,0,1
2,0,89,22,0,27.77323193180181,13.277650394554001,0,0,1,1,0,0,0,0,0,1
2,1,24,20,0,41.20637505967686,9.733211186448182,0,0,1,1,0,0,0,0,0,1
2,1,73,50,0,13.469462404126181,26.729796108462928,0,0,1,1,0,0,0,0,1,0
3,1,47,47,0,15.832395033829906,24.997929914294904,0,0,1,1,0,0,0,0,0,1
3,0,26,35,0,13.668693317708655,14.949541798998391,0,0,1,1,0,0,0,0,1,0
4,1,40,33,0,13.996749263449935,22.615109993099747,0,0,1,1,0,0,0,0,0,1
3,0,34,48,0,29.0185606895718,13.944120624836835,0,0,1,1,0,0,0,1,0,0
2,0,41,57,0,20.46040842755002,14.293138213842335,0,0,1,1,0,0,0,1,0,0
1,0,78,40,0,16.08511653746127,21.516795765169128,0,0,1,1,0,0,0,0,1,0
3,0,60,47,0,24.09950816945919,14.884599423565286,0,0,1,1,0,0,0,0,1,0
2,0,9,29,0,15.786149142032025,25.924770008623028,0,0,1,1,0,0,0,0,1,0
1,0,42,30,0,28.470637293124067,11.307554996549873,0,0,1,1,0,0,0,0,1,0
2,0,59,22,0,20.75239551851711,13.129577297080056,0,1,0,1,0,0,0,1,0,0
3,1,20,8,0,10.609512834538254,31.276766137182406,0,0,1,1,0,0,0,0,1,0
6,2,45,49,0,19.61945928313464,20.69299639974839,0,0,1,1,0,0,0,0,1,0
1,0,76,30,1,54.428385631017115,6.591297292642777,0,0,1,1,0,0,0,0,0,1
2,0,47,29,0,14.06279440293041,27.510261721764845,0,0,1,1,0,0,0,0,1,0
3,1,74,45,0,18.172978791376018,20.206855272406937,0,0,1,1,0,0,0,0,0,1
2,0,83,35,0,13.244270992805799,24.232346151373786,0,0,1,1,0,0,0,0,0,1
2,0,64,16,0,17.04058543075759,21.86099037097816,0,0,1,1,0,0,0,0,1,0
3,0,61,42,0,43.593040893118854,8.756312009059522,0,1,0,1,0,0,0,0,1,0
1,0,50,36,0,19.333427807902382,13.21632702379901,0,0,1,1,0,0,0,1,0,0
4,2,35,43,0,15.905284030593654,26.194772379236284,0,0,1,1,0,0,0,0,0,1
2,0,49,26,0,17.03615555950129,23.1894997789948,0,0,1,1,0,0,0,0,0,1
3,0,46,11,0,18.83086050699265,21.141844763407,0,0,1,1,0,0,0,0,1,0
2,0,89,55,0,14.330601749356159,16.88287001667667,0,0,1,1,0,0,0,0,1,0
3,0,81,33,0,21.74902444753507,18.64200096556161,0,0,1,1,0,0,0,0,1,0
1,0,76,26,0,62.564884609575046,5.604257310295451,0,1,0,1,0,0,0,0,0,1
2,0,92,30,1,44.604862957492514,8.521766248847712,0,0,1,1,0,0,0,0,1,0
6,3,13,43,0,14.55729804431174,28.171616922001476,0,0,1,0,1,0,0,0,1,0
2,0,72,7,0,17.583431749488525,21.77648732004315,0,0,1,1,0,0,0,1,0,0
3,0,15,55,0,16.76970408001098,24.01486414702361,0,0,1,1,0,0,0,0,1,0
3,0,80,28,1,24.180165810996325,17.026203334860067,0,0,1,1,0,0,0,0,0,1
1,0,3,43,0,14.554857771078549,17.168613805429953,0,0,1,1,0,0,0,0,1,0
3,1,10,28,0,12.945409727035749,31.591720434316333,0,0,1,1,0,0,0,0,0,1
2,0,25,46,0,76.06642634754337,4.493072445443096,0,0,1,1,0,0,0,1,0,0
4,2,50,19,0,27.58235627771356,14.461967362706917,0,0,1,1,0,0,0,0,1,0
1,0,90,57,0,40.1805522437101,9.886121585333655,0,1,0,1,0,0,0,0,1,0
2,0,69,30,0,19.4638282209712,21.272106148663323,0,0,1,1,0,0,0,0,1,0
2,0,60,20,0,43.23430905792491,8.911677732054724,0,1,0,1,0,0,0,1,0,0
3,1,77,25,0,28.451934606423112,14.097375642295981,0,0,1,1,0,0,0,0,1,0
2,0,49,12,0,32.702937868946044,12.472505762676562,0,1,0,1,0,0,0,0,1,0
8,3,63,20,0,21.501504505565336,18.755377895419755,0,0,1,0,1,0,0,0,0,1
2,0,80,6,0,15.324673288140879,22.35676631357943,0,0,1,1,0,0,0,0,0,1
2,0,31,3,0,59.65291726010656,4.7953310626066274,0,0,1,1,0,0,0,0,0,1
2,0,59,19,0,18.54408751643558,17.530810021216933,0,0,1,1,0,0,0,0,0,1
3,0,61,12,1,15.95682147477631,25.406223646972805,0,0,1,1,0,0,0,0,1,0
1,0,61,48,0,39.56649394540393,9.86802918520208,0,1,0,1,0,0,0,0,0,1
5,1,88,3,0,12.638186921531757,31.471857269630593,0,0,1,1,0,0,0,0,1,0
4,0,42,43,0,14.294273977072342,29.18428344160603,0,0,1,1,0,0,0,0,1,0
2,0,75,15,0,12.519039057824463,20.80216334903656,0,0,1,1,0,0,0,1,0,0
1,0,21,4,0,7.4072479130129265,32.43801627720166,0,0,1,1,0,0,0,0,1,0
1,0,43,1,0,22.302203250449143,14.918153370977254,0,0,1,1,0,0,0,0,1,0
3,0,94,27,0,15.091357506817841,24.544875228853783,0,0,1,1,0,0,0,0,1,0
3,0,35,32,0,19.961165361421795,14.817938453104738,0,0,1,1,0,0,0,0,1,0
1,0,49,58,0,80.58851679365392,4.305821640523444,0,1,0,1,0,0,0,0,1,0
3,1,38,30,0,11.132853934033122,28.6457675756821,0,0,1,1,0,0,0,0,1,0
1,0,61,28,0,69.78428545617318,5.245960350593588,0,0,1,1,0,0,0,0,0,1
2,0,32,16,0,19.962444470498845,14.646460323231686,0,0,1,1,0,0,0,0,0,1
2,0,73,27,0,22.7483704437385,14.76478242304979,0,0,1,1,0,0,0,0,1,0
2,0,90,5,0,15.719184381101288,26.472531046350667,0,0,1,1,0,0,0,0,0,1
6,0,18,16,0,15.808163527431217,24.495489380700278,0,0,1,1,0,0,0,0,0,1
1,0,56,50,0,20.541000129519258,12.822082514162823,0,0,1,1,0,0,0,0,1,0
7,2,57,24,0,20.884124898384606,19.291386679033728,0,0,1,1,0,0,0,1,0,0
2,0,17,52,0,18.601337685242978,21.65739134799018,0,0,1,1,0,0,0,0,1,0
0,0,59,18,1,59.31521124524451,6.363968887416092,0,0,1,1,0,0,0,0,1,0
3,1,40,33,0,15.970722516000029,25.893506908103433,0,0,1,1,0,0,0,0,1,0
1,0,30,51,0,26.26707756062552,11.638977618330573,0,0,1,1,0,0,0,0,0,1
5,0,55,8,0,17.556061550270403,18.808043492080724,0,0,1,1,0,0,0,1,0,0
3,1,64,4,0,15.195329617526061,27.434556675842238,0,0,1,1,0,0,0,0,1,0
3,0,63,27,0,14.403867175328811,28.947277937657628,0,0,1,1,0,0,0,0,0,1
1,0,6,29,0,33.984816238188316,7.883558841031125,0,1,0,1,0,0,0,0,0,1
2,0,50,29,0,11.034209606426536,20.620196410315785,0,0,1,1,0,0,0,0,1,0
3,0,85,33,0,16.977647451151988,16.444430668162397,0,0,1,1,0,0,0,0,1,0
2,0,81,33,0,41.422454840744265,8.921911230224161,0,0,1,1,0,0,0,0,1,0
3,1,67,41,0,22.088762843485892,18.72671887971836,0,0,1,1,0,0,0,0,1,0
2,0,18,15,0,27.16985416796806,14.703605000135171,0,0,1,1,0,0,0,0,1,0
1,0,21,14,0,12.405095882315525,18.135104080208638,0,0,1,1,0,0,0,0,0,1
2,1,30,12,0,16.99021042368035,15.314088284974723,0,0,1,1,0,0,0,0,0,1
2,0,29,50,0,39.36250468833908,8.311299537376811,0,1,0,1,0,0,0,1,0,0
3,0,65,14,0,53.52386542638377,7.247268450940672,0,1,0,1,0,0,0,1,0,0
2,1,78,51,0,24.918345452672902,16.03088269559727,0,0,1,1,0,0,0,0,1,0
4,0,58,13,0,34.817483080131986,9.177717581185423,0,1,0,1,0,0,0,1,0,0
2,1,21,32,0,35.63075363278268,10.375957787115366,0,0,1,1,0,0,0,0,0,1
3,0,2,29,0,16.54068261898491,23.676420759903724,0,0,1,1,0,0,0,0,0,1
2,0,67,31,0,23.10245756988885,15.360787740216972,0,0,1,1,0,0,0,0,0,1
1,0,7,23,0,64.70199666137884,5.691230095506595,0,0,1,1,0,0,0,0,0,1
4,3,34,35,0,17.205246559731922,24.069144147642643,0,0,1,1,0,0,0,0,0,1
2,0,46,46,0,54.63867091042664,6.953804713967743,0,1,0,1,0,0,0,1,0,0
4,2,33,26,0,17.73880415171075,21.677474483896873,0,0,1,1,0,0,0,0,1,0
4,0,31,44,0,13.640339511529517,20.670026608594387,0,0,1,1,0,0,0,0,1,0
4,1,54,4,0,14.92983336945619,25.088682707547644,0,0,1,1,0,0,0,0,0,1
4,0,49,25,0,12.068914637888247,27.34490994682557,0,0,1,0,1,0,0,0,0,1
3,1,49,32,0,15.110119857352704,20.468573472521236,0,0,1,1,0,0,0,0,0,1
3,0,64,16,0,28.966301478359632,12.718824631230671,0,1,0,1,0,0,0,0,0,1
3,0,34,46,0,20.67138427568138,19.889635491883705,0,0,1,1,0,0,0,1,0,0
0,1,37,40,0,33.77207594369666,6.586934036408746,0,0,1,1,0,0,0,0,0,1
1,0,46,58,0,16.435428613493634,11.171973863198929,0,0,1,1,0,0,0,0,0,1
4,1,63,20,0,15.08083136977879,26.92310717580718,0,0,1,1,0,0,0,0,1,0
2,1,65,51,0,55.867174124394175,6.374770584107322,0,1,0,1,0,0,0,1,0,0
1,0,78,51,1,58.421075017067324,6.523258388259659,0,0,1,1,0,0,0,0,1,0
2,0,11,11,0,21.463415518086098,14.11385135248349,0,0,1,1,0,0,0,0,1,0
2,0,86,29,0,27.810100946457275,12.869879564316054,0,1,0,1,0,0,0,0,1,0
2,0,19,0,0,27.378779709569596,14.642011473837876,0,0,1,1,0,0,0,0,1,0
4,1,64,42,0,19.27854775725357,18.77856490789432,0,0,1,1,0,0,0,0,1,0
3,0,59,46,0,56.965128837748836,6.651345728497355,0,1,0,1,0,0,0,1,0,0
2,0,76,20,0,40.31060680415789,8.580238924412305,0,0,1,1,0,0,0,1,0,0
3,1,7,30,0,17.25453207301029,23.910535334868605,0,0,1,1,0,0,0,0,1,0
3,1,28,55,0,17.42831751546726,20.788999494925196,0,0,1,1,0,0,0,0,1,0
1,0,13,42,1,33.83917856916934,11.889423871660057,0,0,1,1,0,0,0,0,1,0
3,1,54,46,0,15.860516154008133,26.232920157694988,0,0,1,1,0,0,0,0,0,1
5,2,5,59,0,31.93187185097393,12.759247626721569,0,0,1,1,0,0,0,0,0,1
4,1,38,18,0,27.133894820350854,14.220618833229446,0,0,1,1,0,0,0,0,1,0
2,0,50,7,0,36.94530768670058,10.039945218974056,0,0,1,1,0,0,0,1,0,0
1,0,17,52,0,38.02738956263384,9.132798037841416,0,1,0,1,0,0,0,0,0,1
3,1,40,7,1,36.90854370377768,10.285450889484622,0,0,1,1,0,0,0,0,1,0
2,0,17,1,1,25.673804403532447,14.39066711448778,0,0,1,1,0,0,0,0,0,1
1,0,37,31,1,69.36567690681541,5.210575783922541,0,0,1,1,0,0,0,0,1,0
1,0,64,51,0,15.706027342029236,14.198637258554077,0,1,0,1,0,0,0,0,0,1
4,0,5,20,0,33.269396887534334,7.609894874438149,0,1,0,1,0,0,0,0,1,0
2,0,67,47,0,13.654826579470036,28.719771935027616,0,0,1,1,0,0,0,0,0,1
2,0,88,23,0,22.256513163672906,18.4149857453108,0,0,1,1,0,0,0,0,1,0
3,0,25,45,0,19.981428173213413,18.970094886425848,0,0,1,1,0,0,0,0,0,1
4,2,73,41,0,15.136816637516356,26.10567945869251,0,0,1,1,0,0,0,0,1,0
2,0,40,30,0,30.18170202285801,13.408430184029747,0,1,0,1,0,0,0,0,0,1
3,0,46,5,0,12.054242881820452,26.728011523493475,0,0,1,1,0,0,0,0,0,1
5,7,60,56,0,11.95845971325515,28.84697037818703,0,0,1,0,1,0,0,0,0,1
4,1,51,52,0,19.13928467080211,8.437298145733621,0,1,0,1,0,0,0,0,1,0
5,2,88,20,0,16.72001862739547,17.46651940141481,0,0,1,1,0,0,0,0,1,0
1,0,27,49,1,100.08570698573152,3.08262874832504,0,0,1,1,0,0,0,0,0,1
1,0,87,22,0,30.763588274581494,12.550637434011072,0,1,0,1,0,0,0,0,1,0
2,0,61,38,0,16.705537553497926,24.687926198852754,0,0,1,1,0,0,0,0,1,0
2,0,69,56,0,19.305559525242018,20.86857925207176,0,0,1,1,0,0,0,0,1,0
5,0,73,8,0,12.435431827162896,24.52112762496864,0,0,1,1,0,0,0,0,0,1
2,0,91,44,0,36.350143990513324,10.730820099135014,0,1,0,1,0,0,0,0,1,0
1,0,81,0,0,15.31075108312183,15.496170494673839,0,0,1,1,0,0,0,1,0,0
2,0,49,36,0,17.810839121583744,14.76478242304979,0,0,1,1,0,0,0,0,1,0
3,0,83,42,0,14.930053509768461,27.931118846190174,0,0,1,1,0,0,0,0,1,0
5,0,41,41,0,14.87965137884569,26.07353063932846,0,0,1,0,1,0,0,0,0,1
3,0,62,29,0,14.234358806404593,24.418812419935577,0,0,1,1,0,0,0,0,1,0
4,1,42,46,0,14.797151231975676,23.795449144741944,0,0,1,1,0,0,0,0,1,0
2,0,3,33,0,54.58922116343215,7.051269389266021,0,1,0,1,0,0,0,0,1,0
1,0,46,50,0,14.148396507101708,15.656350149380284,0,0,1,1,0,0,0,0,1,0
2,0,75,36,1,51.140132024257824,7.583725997159972,0,1,0,1,0,0,0,1,0,0
3,1,37,16,0,17.741243875048085,23.32329736550988,0,0,1,1,0,0,0,0,1,0
3,0,83,7,0,19.14721850748866,21.7,0,0,1,1,0,0,0,0,0,1
3,0,59,22,0,12.945464379012595,24.193505326843404,0,0,1,1,0,0,0,0,0,1
2,0,41,31,0,51.498833562667855,7.546548880117322,0,1,0,1,0,0,0,0,1,0
1,0,3,52,0,48.71816388425845,8.042412573351358,0,1,0,1,0,0,0,0,0,1
3,0,81,56,0,13.585368126992664,25.45572823550723,0,0,1,1,0,0,0,0,1,0
1,0,38,4,1,25.9931745589932,13.484761770235322,0,0,1,1,0,0,0,0,0,1
3,0,89,8,0,14.253196473027538,26.78907426545382,0,0,1,1,0,0,0,0,1,0
3,1,36,36,0,15.678468228082986,26.38965138079698,0,0,1,1,0,0,0,1,0,0
7,1,87,0,0,18.273141929977207,22.724405382759745,0,0,1,1,0,0,0,0,1,0
1,0,41,57,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
1,0,12,22,0,22.7247480326922,18.21171600920682,0,0,1,1,0,0,0,0,1,0
4,2,69,4,0,12.757500576180304,32.08125309273315,0,0,1,1,0,0,0,0,0,1
2,0,69,17,0,36.07134602747235,11.005385045512948,0,1,0,1,0,0,0,0,1,0
2,0,86,50,0,11.75426735210893,14.97058783081012,0,0,1,1,0,0,0,1,0,0
3,1,4,40,0,12.581959244301276,33.18507043837635,0,0,1,0,1,0,0,0,0,1
3,2,78,11,0,15.405449147375727,26.379086413293393,0,0,1,1,0,0,0,0,0,1
5,3,81,53,0,20.06541203699558,20.57231391944037,0,0,1,1,0,0,0,0,1,0
2,0,86,51,0,18.123686427605584,16.931828017080733,0,0,1,1,0,0,0,1,0,0
4,1,36,14,0,22.344448988705718,18.49229569307175,0,0,1,1,0,0,0,0,1,0
7,1,15,24,0,17.70102480544618,23.473306115671054,0,0,1,1,0,0,0,0,1,0
5,2,62,11,0,12.975228193797737,24.96721049696982,0,0,1,0,1,0,0,0,0,1
2,0,93,13,0,63.319320029753236,5.8745297684155116,0,1,0,1,0,0,0,0,1,0
3,1,49,27,0,20.305014645503594,11.899193249964469,0,1,0,1,0,0,0,0,1,0
1,0,66,20,1,78.4201842274401,4.35949538364247,0,0,1,1,0,0,0,0,0,1
3,1,80,22,0,17.844253153031094,21.078315872004573,0,0,1,1,0,0,0,0,1,0
2,0,73,48,0,11.790628443986241,19.50775486825688,0,0,1,1,0,0,0,0,1,0
2,0,66,14,0,17.63064907584893,18.61316738225926,0,0,1,1,0,0,0,0,1,0
1,0,68,11,0,9.603534399788883,11.005385045512948,0,0,1,1,0,0,0,0,1,0
1,0,39,39,0,20.292749382232316,15.346312260605153,0,0,1,1,0,0,0,0,1,0
2,0,53,32,0,31.66246207692943,12.228593541368525,0,0,1,1,0,0,0,1,0,0
3,0,17,23,0,16.184574599296624,23.81166520846453,0,0,1,1,0,0,0,0,1,0
4,2,55,0,0,16.84903551707772,24.70138862493362,0,0,1,1,0,0,0,0,1,0
1,0,22,22,0,14.33760989742185,26.438835072672926,0,0,1,1,0,0,0,0,0,1
2,0,22,2,0,53.98786504064068,5.996265504461923,0,0,1,1,0,0,0,1,0,0
3,1,13,49,0,16.471759334045714,24.61851335885252,0,0,1,1,0,0,0,0,1,0
2,1,60,8,0,50.70658170905978,7.628918665184471,0,1,0,1,0,0,0,1,0,0
2,0,43,45,0,19.719909608041036,17.569632893148338,0,0,1,1,0,0,0,0,1,0
2,0,38,48,0,21.847041796112848,17.061564992696304,0,0,1,1,0,0,0,0,1,0
2,0,53,58,0,13.346168125931728,15.626541523958524,0,0,1,1,0,0,0,1,0,0
2,0,4,20,0,23.516420947856812,15.626541523958524,0,0,1,1,0,0,0,0,0,1
1,0,23,13,1,33.89659950311504,9.741047171634065,0,0,1,1,0,0,0,0,1,0
2,0,31,49,0,33.38722572280831,12.097247620843346,0,1,0,1,0,0,0,0,1,0
4,1,28,29,0,15.561177310580092,24.95934694658496,0,0,1,1,0,0,0,0,1,0
2,2,89,58,0,14.392679266859448,28.835438266133565,0,0,1,1,0,0,0,0,0,1
4,0,86,31,1,26.182470578815824,11.817076626645019,0,0,1,1,0,0,0,0,1,0
3,1,9,58,0,45.37737597757383,8.744306719231663,0,1,0,1,0,0,0,0,0,1
2,0,29,54,0,49.24160107733502,7.9839150797087015,0,0,1,1,0,0,0,1,0,0
3,1,56,31,0,12.192842155735784,28.564623225241395,0,0,1,1,0,0,0,0,1,0
2,0,40,2,0,15.728249296125746,22.92266127656211,0,0,1,1,0,0,0,0,0,1
5,2,53,22,0,29.321020694604545,13.745853920364498,0,1,0,1,0,0,0,0,0,1
2,0,54,45,0,17.802121885323572,16.406379856628945,0,0,1,1,0,0,0,0,1,0
2,0,34,17,0,12.041988247927332,29.189641998489808,0,0,1,1,0,0,0,0,0,1
3,0,67,17,0,11.930896311782195,29.327081341313185,0,0,1,1,0,0,0,0,0,1
3,0,47,18,1,62.290920822614964,5.536939587895104,0,0,1,1,0,0,0,1,0,0
3,0,90,6,0,13.982245028729764,29.76440827565702,0,0,1,1,0,0,0,0,1,0
2,0,36,41,0,73.81271957094053,4.844336899927584,0,0,1,1,0,0,0,1,0,0
2,0,52,32,0,23.032241431713043,14.815323148686296,0,0,1,1,0,0,0,0,1,0
2,0,67,50,0,10.627788745897453,12.228593541368525,0,0,1,1,0,0,0,0,1,0
3,0,82,8,0,43.23430905792491,8.911677732054724,0,1,0,1,0,0,0,1,0,0
2,0,25,41,0,22.088762843485892,18.72671887971836,0,0,1,1,0,0,0,0,1,0
2,0,49,32,0,26.494778383803155,13.347707668360139,0,0,1,1,0,0,0,0,1,0
1,0,17,59,0,13.518971067909922,27.660386837497413,0,0,1,1,0,0,0,0,0,1
3,0,67,17,0,15.233822834845126,26.277109810631764,0,0,1,1,0,0,0,0,1,0
2,0,35,0,1,25.37240897340033,16.11642640289714,0,0,1,1,0,0,0,0,1,0
3,0,32,28,0,18.085642291996255,14.264336647737952,0,0,1,1,0,0,0,0,0,1
3,0,38,42,0,9.021127829604719,14.048523054043796,0,0,1,1,0,0,0,0,0,1
3,0,43,36,0,15.083415632720778,20.651997482083907,0,0,1,1,0,0,0,0,1,0
2,0,85,47,0,35.40313710999084,11.355654978908087,0,1,0,1,0,0,0,1,0,0
3,1,49,11,0,16.013063410480665,15.570446364828467,0,0,1,1,0,0,0,0,1,0
2,0,0,46,0,17.871076551221847,21.196235514826682,0,0,1,1,0,0,0,0,0,1
2,0,81,20,0,42.69599967116271,9.200021739104752,0,0,1,1,0,0,0,0,1,0
2,0,52,16,0,11.253410833481935,25.24542730872266,0,0,1,1,0,0,0,0,1,0
4,0,75,5,0,11.901385098934133,27.696102613905808,0,0,1,1,0,0,0,0,0,1
2,1,60,16,0,15.745353201362027,26.208227715738435,0,0,1,1,0,0,0,0,1,0
3,0,70,54,0,11.505390384478828,22.907858913482073,0,0,1,1,0,0,0,0,0,1
3,0,47,49,0,16.34428977583247,24.207364581878796,0,0,1,1,0,0,0,0,1,0
6,2,31,11,0,13.204744990486741,29.744542356539963,0,0,1,0,1,0,0,0,0,1
2,0,14,46,1,30.407277495413584,12.508437152578255,0,0,1,1,0,0,0,0,1,0
5,1,78,21,0,14.926878323880237,26.423786632502164,0,0,1,1,0,0,0,0,1,0
3,1,41,28,0,16.17944291240151,25.720392687515485,0,0,1,1,0,0,0,0,1,0
3,1,68,11,0,14.778724465479069,23.51745947163511,0,0,1,1,0,0,0,0,1,0
2,1,61,28,1,43.57673414624781,6.03305063794429,1,0,0,1,0,0,0,1,0,0
4,0,32,57,0,14.188025433846413,28.671855538140534,0,0,1,1,0,0,0,0,0,1
6,3,25,45,0,14.799619333569195,25.201478131252543,0,0,1,1,0,0,0,0,0,1
3,1,50,38,0,17.42121799887878,22.7949643561906,0,0,1,1,0,0,0,0,1,0
2,0,41,8,0,29.6176676611259,13.43134393871291,0,0,1,1,0,0,0,0,0,1
2,1,65,52,0,14.643960290402013,28.45746650705224,0,0,1,1,0,0,0,0,0,1
2,0,89,52,0,39.06647259161403,8.991690608556326,0,1,0,1,0,0,0,0,0,1
4,1,19,5,0,31.51290323791478,11.512949231191806,0,0,1,1,0,0,0,0,1,0
4,1,8,56,0,17.267493623273516,21.981706030242513,0,0,1,1,0,0,0,0,0,1
